filename,place_name,category,city,Lat,Lon
EKB_2749.jpg,Уральский государственный университет имени А. М. Горького,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.840302,60.616798
EKB_796.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
NN_1601.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Vladimir_2161.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2161.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2161.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Vladimir_237.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
EKB_2746.jpg,Уральский государственный университет имени А. М. Горького,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.840302,60.616798
EKB_797.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_760.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
EKB_2753.jpg,Уральский государственный университет имени А. М. Горького,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.840302,60.616798
EKB_800.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_2944.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Vladimir_236.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
EKB_2752.jpg,Уральский государственный университет имени А. М. Горького,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.840302,60.616798
NN_1602.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Vladimir_238.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
Yaroslavl_2945.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Yaroslavl_754.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2162.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Yaroslavl_759.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
EKB_2751.jpg,Уральский государственный университет имени А. М. Горького,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.840302,60.616798
EKB_2754.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Yaroslavl_761.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
EKB_2750.jpg,Уральский государственный университет имени А. М. Горького,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.840302,60.616798
Yaroslavl_763.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
EKB_801.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
EKB_2755.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Yaroslavl_762.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
NN_1603.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Yaroslavl_2943.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Yaroslavl_764.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
NN_1605.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Vladimir_241.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
NN_1606.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Yaroslavl_765.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
Yaroslavl_2948.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
EKB_798.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Vladimir_244.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
Vladimir_242.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
EKB_803.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
EKB_2756.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Yaroslavl_766.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
EKB_804.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_767.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
EKB_2757.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_805.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
EKB_2758.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Yaroslavl_2946.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
NN_1608.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Yaroslavl_768.jpg,Гостиный двор (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.624443,39.886112
EKB_806.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
EKB_2761.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Yaroslavl_2953.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Vladimir_245.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
Yaroslavl_2952.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Yaroslavl_769.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Yaroslavl_2949.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Vladimir_246.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
NN_1611.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2163.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Yaroslavl_2954.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Yaroslavl_2950.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Yaroslavl_770.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
EKB_808.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_2947.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Vladimir_243.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
EKB_802.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_771.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Yaroslavl_2951.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
EKB_2760.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Yaroslavl_772.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2165.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Vladimir_247.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
Yaroslavl_2955.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
EKB_2762.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_807.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
NN_1612.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
EKB_2759.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
NN_1613.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
EKB_809.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_2956.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
NN_1607.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
NN_1614.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
EKB_810.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
EKB_2764.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_2763.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
NN_1615.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
NN_1616.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Yaroslavl_773.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Yaroslavl_2958.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Yaroslavl_774.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
EKB_2765.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_811.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
EKB_813.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Vladimir_248.jpg,Исторический музей,"cultural,museums,interesting_places,history_museums",Vladimir,56.130333,40.410965
EKB_2767.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_812.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_776.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
EKB_814.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_2959.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
NN_1618.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
NN_1620.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Yaroslavl_775.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Yaroslavl_777.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Yaroslavl_778.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
EKB_816.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
EKB_2769.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_817.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_2963.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
Yaroslavl_2957.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
EKB_2770.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_819.jpg,Уральская государственная консерватория,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",EKB,56.837444,60.599995
EKB_2771.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
NN_1617.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Yaroslavl_2960.jpg,Федоровский собор,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.609676,39.865444
EKB_2772.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2168.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
NN_1622.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Yaroslavl_2965.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
NN_1624.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Yaroslavl_2966.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
EKB_2766.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2167.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
EKB_2768.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
EKB_815.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
Yaroslavl_783.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Yaroslavl_2962.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
Yaroslavl_2967.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2169.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
EKB_821.jpg,Уральская государственная консерватория,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",EKB,56.837444,60.599995
Yaroslavl_779.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
EKB_2775.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_2773.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Yaroslavl_2968.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
Yaroslavl_784.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
NN_1625.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
Yaroslavl_780.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Yaroslavl_2964.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
EKB_2776.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
NN_1623.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
EKB_818.jpg,Центральный стадион,"sport,architecture,historic_architecture,interesting_places,stadiums,other_buildings_and_structures",EKB,56.832283,60.573956
EKB_2778.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
Yaroslavl_2969.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
Yaroslavl_781.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Yaroslavl_785.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
NN_1626.jpg,Нижегородский острог,"cultural,museums,interesting_places,museums_of_science_and_technology,history_museums,other_technology_museums",NN,56.317223,44.017006
NN_1627.jpg,Сормовский парк,"urban_environment,gardens_and_parks,cultural,interesting_places",NN,56.338352,43.856071
Yaroslavl_787.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Yaroslavl_786.jpg,Губернаторский дом (Ярославль),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Yaroslavl,57.628334,39.897221
Vladimir_2171.jpg,Каменная горка,"fountains,cultural,urban_environment,interesting_places",Vladimir,56.147411,40.377995
EKB_2777.jpg,Уральский государственный технический университет,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",EKB,56.844051,60.654282
EKB_823.jpg,Уральская государственная консерватория,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",EKB,56.837444,60.599995
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.107956,40.30917
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.158051,40.361938
Vladimir_2170.jpg,Владимир,"historic,monuments_and_memorials,interesting_places,monuments",Vladimir,56.152447,40.367638
EKB_822.jpg,Уральская государственная консерватория,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",EKB,56.837444,60.599995
Yaroslavl_2970.jpg,Храм Архангела Михаила,"religion,churches,interesting_places,eastern_orthodox_churches",Yaroslavl,57.738789,39.764675
NN_1628.jpg,Сормовский парк,"urban_environment,gardens_and_parks,cultural,interesting_places",NN,56.338352,43.856071
EKB_824.jpg,Уральская государственная консерватория,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",EKB,56.837444,60.599995
